,riskscore,SCRate,TrailerRate,Price,Vol,return-N6M,return-HYG,return-IVV,AUM,Open,Gender,age,income,counts,sub,ed_Deg or abv,ed_H.Sch/Dip.,FRC
95,5,0.03,0.0,82.720001,46987000,0.0009289999999999999,0.00364,0.004915,3132.3573465155896,0,0,46,93310.8212143839,37.866988740916355,1,1,0,2
96,5,0.03,0.0,82.089996,43720600,0.001823,-0.010248,-0.025255,4673.0136778299,0,0,56,90445.3565368774,56.925495255596076,0,1,0,2
97,5,0.03,0.0,80.879997,76540200,-0.0009109999999999999,-0.0056549999999999994,0.015009999999999999,2753.9023230864,0,0,40,80181.7330232055,34.049238689838226,1,1,0,2
98,2,0.03,0.0,11.06,56000,0.005455,0.002066,0.002537,2567.73346191488,0,1,35,89676.32280272359,232.16396581508857,0,1,0,1
99,2,0.03,0.0,11.03,5100,0.0,0.000798,0.000124,1739.14407690703,1,1,59,29357.301066954904,157.67398702692932,1,1,0,1
100,2,0.03,0.0,11.12,1900,0.0,0.000339,-0.002774,5811.7622354327395,1,0,59,89072.4807989228,522.6404887979081,1,1,0,1
101,2,0.03,0.0,88.059998,28566200,0.004492,-0.003057,0.001232,3386.8303747377395,1,0,42,86952.6636729097,38.4604866188816,1,1,0,2
102,2,0.03,0.0,11.04,39800,-0.027313,-0.021781000000000002,-0.048627,2609.80034369064,1,0,47,69440.2858582109,236.39495866763048,1,1,0,1
103,2,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,1527.0849393611704,1,1,45,63396.551826473,19.076638127810817,1,1,0,2
104,2,0.03,0.0,10.19,2800,0.015952,-0.032307999999999996,-0.044892,4266.354011507689,1,0,40,98369.6830222054,418.6804721793611,1,1,0,1
105,2,0.03,0.0,82.940002,17438000,0.00366,0.001449,0.004071,2823.6633562590996,1,0,42,64753.8147665827,34.0446502070147,1,1,0,2
106,2,0.03,0.0,10.97,4900,-0.0009109999999999999,-0.0056549999999999994,0.015009999999999999,2764.96730315215,1,1,39,78413.145492327,252.0480677440429,1,1,0,1
107,2,0.03,0.0,83.209999,21291300,-0.007253,0.005679999999999999,0.009339,783.9971571330102,0,1,45,68763.8953825092,9.42191042608966,0,1,0,2
108,4,0.03,0.0,86.300003,11351300,0.0,0.003022,0.009479000000000001,1815.86808544547,1,1,36,74230.5410527867,21.041344406969138,1,0,1,2
109,4,0.03,0.0,87.07,14814300,0.0027170000000000002,0.0013800000000000002,0.002799,5821.62827286681,1,0,62,75022.3517382689,66.86147091841978,1,0,1,2
110,4,0.03,0.0,86.93,16094700,0.0,0.001382,0.008922,1886.0365788833496,1,1,38,72372.1260077846,21.696037948732886,1,0,1,2
111,4,0.03,0.0,86.860001,69233800,0.000883,0.001037,-0.0038520000000000004,1603.7241570201604,0,0,44,86439.533330765,18.46332188069121,1,0,1,2
112,4,0.03,0.0,77.07,31103400,-0.005946,-0.00798,-0.015094,1719.86570509686,1,0,35,56036.49945527509,22.315631310456208,1,0,1,2
113,4,0.03,0.0,78.709999,34133400,0.009551,0.0014,0.004337,5740.64179637236,1,1,54,99644.1165825793,72.93408549493644,1,0,1,2
114,4,0.03,0.0,80.199997,18536500,0.0,0.001248,-0.010303,1145.1307877216395,0,0,31,81244.2327364316,14.278439283752586,0,0,1,2
115,4,0.03,0.0,81.529999,28799100,0.002752,-0.001103,0.006846,5138.12478737345,0,0,53,94979.8183518193,63.02127867526958,1,0,1,2
116,4,0.03,0.0,83.519997,22863700,0.007306,0.002761,0.00295,4101.54781331223,1,1,54,81063.099382215,49.108572325645895,1,0,1,2
117,4,0.03,0.0,11.33,1900,-0.0017620000000000001,0.001057,0.0,-1219.414826551663,1,0,32,56574.9455691733,-107.6270808959985,1,0,1,1
118,3,0.03,0.0,87.0,14135800,-0.0008990000000000002,0.002073,0.0037670000000000004,3683.16714076404,0,1,44,108888.372251221,42.33525449154069,1,0,1,2
119,3,0.03,0.0,86.910004,21946800,0.0,-0.001034,-0.0011970000000000001,2327.7539118859313,1,1,38,76253.5458136698,26.783497926037736,1,0,1,2
120,3,0.03,0.0,11.01,49600,-0.0036200000000000004,0.003009,0.006201,2206.03045135142,1,1,39,74792.3192896048,200.36607187569663,1,0,1,1
121,3,0.03,0.0,87.779999,17517400,-0.0009050000000000001,0.0019399999999999999,0.000752,866.7529336859203,0,1,36,88606.01911933508,9.874150644338926,0,0,1,2
122,3,0.03,0.0,87.860001,12524300,0.000906,-0.000682,-0.005397,1642.2218901566398,0,1,52,71571.7391576946,18.691348411851713,1,0,1,2
123,3,0.03,0.0,88.389999,17762400,0.0008990000000000002,0.0,0.006999999999999999,4274.50880708857,1,1,47,120460.252202749,48.35964312080793,1,0,1,2
124,3,0.03,0.0,88.43,22349200,0.001795,0.000339,0.008312,2784.80618016372,1,1,40,77520.51058776201,31.49164514490241,1,0,1,2
125,3,0.03,0.0,11.2,5300,0.001789,-0.0067280000000000005,-0.016231,3897.4567704582014,1,1,40,95033.3497046485,347.98721164805374,1,0,1,1
126,3,0.03,0.0,88.029999,36687700,0.004468,0.004106,0.011131,2503.0500813598305,0,1,44,95033.33156205928,28.43405781885593,0,0,1,2
127,3,0.03,0.0,11.25,1700,0.0,0.013731,0.043947,1328.0935923379502,1,0,35,60518.9144479247,118.05276376337335,1,0,1,1
128,3,0.03,0.0,10.28,0,0.0,-0.044133,-0.05567999999999999,-1611.01294043695,0,0,23,72806.9201340804,-156.713321054178,0,0,1,1
129,3,0.03,0.0,71.459999,51304000,-0.010101,0.041236,0.094503,4054.7438252041793,1,0,36,104301.030405695,56.74144811007037,1,0,1,2
130,3,0.03,0.0,78.68,31859400,0.0,-0.021758,-0.026206,5107.21468224436,0,0,53,113803.557806743,64.91121863554092,1,0,1,2
131,5,0.03,0.0,86.540001,20561500,0.0,-0.0035689999999999997,-0.00317,-154.13302597833297,0,0,45,63481.7830182676,-1.7810610607496176,1,0,1,2
132,5,0.03,0.0,87.160004,34407300,0.0,-0.001832,-0.0006929999999999999,2136.1240660942003,0,0,46,85493.6364417047,24.50807673315619,0,0,1,2
133,5,0.03,0.0,86.410004,11092800,0.0,0.001275,0.007068000000000001,4284.1047208858,1,1,37,115783.669570121,49.57880479771532,1,0,1,2
134,5,0.03,0.0,87.089996,21363700,0.0009029999999999999,0.00022999999999999998,-0.004353,5332.01583700707,1,0,58,65134.7102873382,61.22420578601324,1,0,1,2
135,5,0.03,0.0,86.339996,22566100,0.0063289999999999996,-0.0020800000000000003,-0.003698,652.6542595823498,1,0,31,78724.2162036615,7.559118482960664,1,0,1,2
136,5,0.03,0.0,86.540001,20966400,-0.002693,-0.004601,-0.008384,4732.6001803968,1,1,43,87252.8589945394,54.68685146417782,1,0,1,2
137,5,0.03,0.0,87.860001,12524300,0.000906,-0.000682,-0.005397,214.36917746136984,0,0,36,106430.715632731,2.439895003658944,1,0,1,2
138,5,0.03,0.0,88.360001,16649500,0.0,0.0026100000000000003,0.006751999999999999,3456.45243979493,0,0,53,79292.1175791236,39.11784065954153,0,0,1,2
139,5,0.03,0.0,87.800003,17308200,-0.006239,-0.0005690000000000001,-0.0007,1374.1875288107105,0,0,41,80617.5931666388,15.65133806214916,0,0,1,2
140,5,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,7521.022619171321,1,1,44,120660.399724462,93.954057930158,1,0,1,2
141,5,0.03,0.0,77.029999,66536800,0.0010019999999999999,0.0026030000000000003,-0.030987,3581.912204679951,1,0,41,95853.41597476893,46.50022395404614,1,0,1,2
142,5,0.03,0.0,80.43,33630600,-0.002849,0.001993,-0.010098000000000001,4169.26431359859,1,1,49,95737.11384699,51.8371790824144,1,0,1,2
143,5,0.03,0.0,82.739998,31929700,0.004554,0.008532,0.012972,4820.59062017115,1,1,48,117681.820192888,58.261913665639064,1,0,1,2
144,5,0.03,0.0,87.379997,10646500,0.008108,-0.00011399999999999999,0.005605,706.4262707795099,1,0,31,79187.4385324752,8.084530728234173,1,1,0,2
145,5,0.03,0.0,86.809998,24576400,0.001805,-0.0034439999999999996,-0.002942,3481.701900627601,1,1,44,74276.78749747219,40.10715333304813,1,1,0,2
146,5,0.03,0.0,87.91999799999998,11627100,0.0,-0.000455,-0.000185,6239.154546263241,1,0,62,91954.047106352,70.96399781837168,1,1,0,2
147,5,0.03,0.0,88.16999799999998,19724900,0.001791,-0.001076,-0.0010810000000000001,2672.23927595739,1,0,52,69685.726850775,30.307806924951855,1,1,0,2
148,5,0.03,0.0,87.150002,27214300,0.0,-0.004340999999999999,0.0071769999999999985,5677.495310736539,0,0,67,106816.871462144,65.14624418180207,1,1,0,2
149,5,0.03,0.0,68.629997,48862100,0.0,-0.016057,-0.028162,1633.5233983131604,0,0,47,71835.0853447476,23.80188648869037,1,1,0,2
150,5,0.03,0.0,78.709999,34133400,0.009551,0.0014,0.004337,188.84977134612998,1,1,30,75260.2827560812,2.3993110627041165,1,1,0,2
151,5,0.03,0.0,83.540001,35930900,-0.007428,0.009913,0.008315000000000001,396.28434243264036,0,1,30,75399.9568222987,4.743647805709752,1,1,0,2
152,5,0.03,0.0,83.209999,21291300,-0.007253,0.005679999999999999,0.009339,2058.77523919883,0,0,60,47816.72390059621,24.741921210680818,1,1,0,2
153,1,0.0,0.003,11.04,7700,0.003636,-0.005888,-0.017904,-369.7657381521278,0,1,47,73861.229983691,-33.49327338334491,1,0,1,1
154,1,0.0,0.003,11.12,13600,0.002705,-0.0010199999999999999,0.003953,996.8155581170404,1,0,43,49349.5037742171,89.6416868810288,1,0,1,1
155,1,0.0,0.003,9.8,13800,-0.010101,0.041236,0.094503,-2475.36713315067,0,0,36,45864.7129057095,-252.58848297455813,0,0,1,1
156,1,0.0,0.003,10.54,17000,0.030302999999999997,-0.014327000000000001,-0.009602,4139.29066633644,1,0,38,90212.3865875379,392.7220746049754,1,0,1,1
157,1,0.0,0.003,11.03,19100,0.007306,0.002761,0.00295,-135.68746365734205,0,1,47,53540.559843664596,-12.3016739489884,1,0,1,1
158,3,0.0,0.003,88.129997,16088100,0.0,0.000909,0.005089,6231.60295023112,1,0,49,79759.3951150626,70.7092155039007,1,1,0,2
159,3,0.0,0.003,11.28,28000,0.0,0.0026089999999999998,0.006412999999999999,1921.296820817889,1,1,50,46465.6037605157,170.3277323420115,1,1,0,1
160,3,0.0,0.003,86.040001,99309800,-0.0035240000000000002,0.004084,-0.009373999999999999,-609.492706300904,0,0,34,71030.8210970678,-7.083829605033407,1,1,0,2
161,3,0.0,0.003,73.470001,45692600,0.010204000000000001,0.028127999999999997,0.0064670000000000005,3792.88064033307,1,0,43,99851.7339813476,51.62488891667594,1,1,0,2
162,3,0.0,0.003,78.709999,34133400,0.009551,0.0014,0.004337,2409.22136632089,0,0,47,92157.33816880552,30.608834924783697,1,1,0,2
163,3,0.0,0.003,80.099998,31902000,0.0009460000000000001,0.01766,0.030924,1098.3836288236805,1,1,36,78876.8598112116,13.712654884506742,1,1,0,2
164,3,0.0,0.003,84.459999,35306500,0.001852,0.009442,0.026061,2768.7736721182,0,0,47,78595.5620885004,32.7820708607657,1,1,0,2
165,4,0.03,0.0,86.720001,13526700,-0.0026829999999999996,0.0020800000000000003,0.011457,1187.6660512982605,0,1,57,66413.80282490309,13.695410950217367,0,0,1,2
166,4,0.03,0.0,86.83000200000002,9842600,0.0,0.000692,-0.000671,1303.55435109384,1,0,35,83259.9256965087,15.012718197263654,1,0,1,2
167,4,0.03,0.0,87.110001,24566400,-0.017730000000000003,-0.001261,0.003148,3078.43184478146,1,1,41,76286.2859495499,35.339591429708044,1,0,1,2
168,4,0.03,0.0,11.11,3500,-0.002693,-0.004601,-0.008384,2823.745689437721,0,1,46,91139.31683020132,254.16252830222518,0,0,1,1
169,4,0.03,0.0,86.93,16094700,0.0,0.001382,0.008922,218.75523772555,0,0,32,74665.2554421041,2.516452751933164,1,0,1,2
170,4,0.03,0.0,86.93,18034300,0.0,0.0,-0.0029690000000000003,1305.6357730518498,0,0,43,56069.4733619224,15.019392304749221,0,0,1,2
171,4,0.03,0.0,87.860001,12524300,0.000906,-0.000682,-0.005397,2897.8871085854803,0,1,46,104097.257195552,32.983007917169054,0,0,1,2
172,4,0.03,0.0,87.690002,40838300,0.0,-0.004202,-0.009092,2051.9025053203304,1,1,46,75673.5567358399,23.39950346129916,1,0,1,2
173,4,0.03,0.0,81.389999,73609600,-0.007909000000000001,-0.043033999999999996,-0.080013,1908.98835747742,1,1,34,90803.97001532599,23.45482714009396,1,0,1,2
174,4,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,3809.04988416464,0,0,46,90728.006025023,49.07936909013363,1,0,1,2
175,4,0.03,0.0,78.639999,20550700,0.0,0.004086,0.015111000000000001,2307.390526473049,0,1,49,90210.2722623926,29.341182042398657,0,0,1,2
